1.0,1.1,1.2000000000000002,1.3000000000000003,1.4000000000000004,1.5000000000000004,1.6000000000000005,1.7000000000000006,1.8000000000000007,1.9000000000000008,2.000000000000001,2.100000000000001,2.200000000000001,2.300000000000001,2.4000000000000012,2.5000000000000013,2.6000000000000014,2.7000000000000015,2.8000000000000016,2.9000000000000017,3.0000000000000018,3.100000000000002,3.200000000000002,3.300000000000002
0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995,0.4995
0.67325,0.63375,0.6185,0.61875,0.609,0.57,0.568,0.56725,0.56025,0.55325,0.53975,0.54175,0.538,0.53425,0.53075,0.5235,0.52325,0.52775,0.52575,0.522,0.52,0.5145,0.51275,0.51825
0.77975,0.73125,0.7075,0.7035,0.6945,0.63,0.62475,0.6175,0.6125,0.5985,0.58025,0.57375,0.57175,0.56375,0.5615,0.54575,0.5505,0.548,0.548,0.538,0.5355,0.5285,0.52725,0.5365
0.845,0.79475,0.765,0.77125,0.75375,0.68175,0.66875,0.66275,0.64775,0.63425,0.6075,0.605,0.598,0.5925,0.58975,0.5655,0.56675,0.561,0.56725,0.55675,0.5445,0.5415,0.536,0.54675
0.8905,0.83375,0.811,0.80975,0.804,0.72275,0.7005,0.69425,0.6815,0.663,0.62775,0.6305,0.623,0.61275,0.6125,0.57975,0.583,0.57775,0.58,0.575,0.55125,0.55625,0.5485,0.55675
0.9205,0.861,0.838,0.8445,0.833,0.74725,0.728,0.7245,0.708,0.69075,0.6425,0.65025,0.6375,0.62925,0.62975,0.5955,0.59825,0.58875,0.59025,0.5885,0.55925,0.56925,0.56075,0.563
0.93975,0.884,0.86425,0.8665,0.852,0.766,0.74925,0.7405,0.72925,0.71775,0.655,0.659,0.65575,0.64575,0.64125,0.61225,0.60775,0.60575,0.60525,0.60175,0.5675,0.57375,0.568,0.56675
0.95225,0.89775,0.88375,0.88425,0.87125,0.784,0.76625,0.75975,0.74525,0.73875,0.66575,0.67575,0.6665,0.65925,0.65225,0.621,0.621,0.617,0.6185,0.60925,0.58075,0.58525,0.578,0.572
0.959,0.908,0.8985,0.90125,0.88675,0.797,0.7845,0.781,0.76,0.7545,0.6805,0.68625,0.68275,0.67575,0.661,0.62875,0.63125,0.627,0.63075,0.61925,0.5905,0.59075,0.59,0.57675
0.96575,0.91375,0.90675,0.9145,0.89725,0.81175,0.79125,0.7965,0.775,0.76525,0.6875,0.69675,0.69075,0.68475,0.66825,0.638,0.633,0.63775,0.639,0.623,0.59825,0.59925,0.6,0.58575
0.96975,0.924,0.91325,0.9245,0.91,0.81975,0.80425,0.8075,0.78275,0.7815,0.69675,0.705,0.70175,0.6955,0.678,0.6455,0.646,0.644,0.64475,0.63425,0.60325,0.603,0.60075,0.591
0.97275,0.93075,0.92275,0.93425,0.91675,0.8265,0.80925,0.813,0.7925,0.796,0.7055,0.7075,0.708,0.699,0.69,0.65125,0.65275,0.65425,0.65175,0.6365,0.60925,0.607,0.603,0.59675
0.97575,0.9375,0.93225,0.93975,0.92425,0.8305,0.815,0.8185,0.8035,0.804,0.706,0.7105,0.71025,0.7025,0.698,0.6545,0.65875,0.6605,0.6535,0.644,0.61375,0.60925,0.60675,0.602
0.977,0.94125,0.94125,0.94075,0.926,0.837,0.82725,0.8245,0.8105,0.8105,0.70925,0.71375,0.71325,0.70875,0.70725,0.6605,0.6665,0.66525,0.656,0.6445,0.61325,0.614,0.61075,0.6035
0.97775,0.94825,0.94525,0.9445,0.93,0.83875,0.8305,0.83175,0.81325,0.817,0.7115,0.7215,0.715,0.717,0.709,0.6645,0.66925,0.6675,0.658,0.65225,0.615,0.6125,0.61075,0.6035
0.97925,0.95225,0.94825,0.95125,0.93375,0.8425,0.8365,0.841,0.81325,0.8185,0.71775,0.72975,0.7185,0.7205,0.713,0.663,0.66975,0.6685,0.66,0.65825,0.61825,0.61175,0.60775,0.60475
0.98025,0.95825,0.94975,0.95225,0.93725,0.84975,0.838,0.84375,0.81325,0.8235,0.71825,0.73275,0.722,0.7265,0.71475,0.668,0.67475,0.671,0.66425,0.659,0.617,0.61675,0.612,0.60925
0.981,0.963,0.95375,0.954,0.93925,0.8545,0.83825,0.8455,0.822,0.831,0.723,0.7365,0.722,0.72825,0.716,0.665,0.6765,0.671,0.66575,0.66475,0.617,0.62175,0.61325,0.609
0.982,0.96425,0.95475,0.9565,0.94325,0.857,0.845,0.85675,0.83025,0.83275,0.7245,0.7395,0.72825,0.7345,0.71925,0.6665,0.68125,0.67225,0.66775,0.668,0.62075,0.62325,0.61275,0.60925
0.98225,0.9675,0.959,0.96025,0.945,0.86275,0.8525,0.863,0.835,0.83925,0.727,0.738,0.73275,0.7345,0.724,0.665,0.682,0.674,0.6705,0.6705,0.6195,0.62225,0.61275,0.607
0.9825,0.96825,0.9625,0.961,0.94725,0.865,0.8555,0.8665,0.83975,0.841,0.73175,0.73325,0.735,0.73675,0.72275,0.66775,0.683,0.68,0.672,0.6655,0.6215,0.62075,0.61275,0.60725
0.98275,0.97225,0.964,0.96225,0.94975,0.87075,0.85525,0.86825,0.84125,0.84075,0.73225,0.73325,0.74175,0.73625,0.727,0.67125,0.68375,0.682,0.6765,0.665,0.62,0.62275,0.61275,0.607
0.98325,0.9735,0.96575,0.96375,0.951,0.87,0.8605,0.86575,0.84125,0.84625,0.73175,0.73375,0.743,0.7385,0.72575,0.6725,0.68525,0.682,0.6755,0.6645,0.6205,0.62525,0.6145,0.607
0.98375,0.9755,0.96925,0.96725,0.956,0.87,0.86575,0.86875,0.845,0.85,0.734,0.736,0.73925,0.734,0.7295,0.6735,0.684,0.68125,0.67325,0.6675,0.61875,0.625,0.6155,0.607
